,Year,N_ID,Pop,Ad_Ed,Child_Care,Com_House,Emp_Res,Sub_Trt,Trans_House,Recreation,Inflation,NIA,C_Rate
243,2015.0,4.0,10834.0003877931,0.0,54.0,15.0,0.0,0.0,0.0,0.0,1.13,0.0,1
244,2015.0,62.0,21913.9988314635,0.0,0.0,48.0,0.0,0.0,0.0,3.0,1.13,0.0,3
245,2015.0,18.0,11718.0003070211,1.0,29.0,2.0,1.0,0.0,0.0,1.0,1.13,0.0,3
246,2015.0,80.0,14392.9996741316,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.13,0.0,3
247,2015.0,45.0,35794.9962095469,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.13,0.0,1
248,2015.0,23.0,10624.99931072,0.0,28.0,1.0,0.0,0.0,0.0,0.0,1.13,0.0,2
249,2015.0,67.0,8019.00042290062,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.13,0.0,3
250,2015.0,7.0,22583.00134581,0.0,33.0,1.0,0.0,0.0,0.0,0.0,1.13,0.0,1
251,2015.0,137.0,55101.9974111295,3.0,0.0,26.0,4.0,0.0,0.0,3.0,1.13,1.0,2
252,2015.0,60.0,8100.00009475472,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.13,0.0,2
253,2015.0,52.0,21355.0007340003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.13,0.0,1
254,2015.0,39.0,23813.002558332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.13,0.0,1
255,2015.0,111.0,22901.9991192599,0.0,0.0,12.0,1.0,0.0,0.0,1.0,1.13,1.0,2
256,2015.0,41.0,9382.00042282207,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.13,0.0,1
257,2015.0,47.0,27793.9999080867,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.13,0.0,2
258,2015.0,113.0,18583.0004272653,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.13,1.0,3
259,2015.0,103.0,15579.9996570039,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.13,0.0,1
260,2015.0,30.0,18299.0002446787,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.13,0.0,2
261,2015.0,19.0,10319.0001770127,0.0,62.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,3
262,2015.0,132.0,45410.000922567,2.0,0.0,228.0,5.0,0.0,0.0,2.0,1.13,0.0,1
263,2015.0,83.0,12189.9996029543,0.0,0.0,14.0,1.0,0.0,0.0,0.0,1.13,0.0,2
264,2015.0,29.0,10410.9989841322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,1
265,2015.0,12.0,10772.0005118949,0.0,51.0,0.0,1.0,0.0,0.0,0.0,1.13,0.0,1
266,2015.0,116.0,25388.9983850566,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.13,0.0,0
267,2015.0,105.0,14983.9995277601,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.13,0.0,1
268,2015.0,100.0,11962.0003857031,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.13,0.0,1
269,2015.0,135.0,18000.9996666079,0.0,0.0,26.0,1.0,0.0,0.0,2.0,1.13,1.0,2
270,2015.0,73.0,20506.9975593301,8.0,0.0,36.0,5.0,2.0,1.0,6.0,1.13,0.0,3
271,2015.0,84.0,15531.9999802068,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.13,0.0,1
272,2015.0,64.0,12760.9993978987,0.0,0.0,49.0,0.0,0.0,0.0,0.0,1.13,0.0,2
273,2015.0,50.0,16659.9992000753,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.13,0.0,1
274,2015.0,130.0,27503.0009302839,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.13,0.0,2
275,2015.0,46.0,16332.9997759043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,1
276,2015.0,94.0,14709.9987646085,0.0,0.0,21.0,3.0,1.0,0.0,0.0,1.13,0.0,1
277,2015.0,56.0,17285.996693756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0
278,2015.0,108.0,14719.9998236749,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.13,0.0,2
279,2015.0,17.0,33588.0017409449,0.0,44.0,3.0,0.0,0.0,0.0,0.0,1.13,0.0,2
280,2016.0,97.0,12950.0015909509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0
281,2016.0,27.0,28597.9959207749,1.0,0.0,4.0,8.0,2.0,0.0,1.0,1.43,1.0,3
282,2016.0,38.0,16722.0000374318,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.43,0.0,1
283,2016.0,31.0,15227.999208744,1.0,0.0,48.0,4.0,0.0,0.0,0.0,1.43,0.0,3
284,2016.0,16.0,25783.0018767298,0.0,46.0,0.0,1.0,0.0,0.0,1.0,1.43,0.0,0
285,2016.0,118.0,28234.0012916708,1.0,0.0,15.0,3.0,0.0,0.0,0.0,1.43,0.0,1
286,2016.0,63.0,22209.0004054591,0.0,0.0,26.0,0.0,0.0,0.0,0.0,1.43,0.0,1
287,2016.0,3.0,10675.9987149625,0.0,60.0,30.0,1.0,0.0,0.0,1.0,1.43,1.0,2
288,2016.0,55.0,21809.9997454999,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.43,1.0,0
289,2016.0,59.0,17717.9985269867,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.43,0.0,0
290,2016.0,106.0,14863.9994463524,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.43,0.0,1
291,2016.0,14.0,45465.0009629593,2.0,57.0,5.0,3.0,1.0,0.0,0.0,1.43,0.0,2
292,2016.0,66.0,9981.0001142312,2.0,0.0,10.0,2.0,0.0,0.0,2.0,1.43,0.0,3
293,2016.0,28.0,10222.9997002809,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.43,1.0,2
294,2016.0,139.0,17235.9961063602,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.43,1.0,3
295,2016.0,85.0,22759.999145845,2.0,0.0,10.0,1.0,0.0,1.0,2.0,1.43,1.0,3
296,2016.0,70.0,28911.0002527207,0.0,0.0,85.0,2.0,0.0,0.0,1.0,1.43,0.0,3
297,2016.0,40.0,18308.0006761495,0.0,0.0,19.0,1.0,0.0,0.0,0.0,1.43,0.0,1
298,2016.0,61.0,16236.9992827396,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.43,1.0,2
299,2016.0,21.0,12795.0006442937,0.0,36.0,12.0,1.0,0.0,0.0,3.0,1.43,1.0,3
300,2016.0,22.0,16045.0003325576,0.0,38.0,6.0,1.0,0.0,0.0,0.0,1.43,1.0,2
301,2016.0,133.0,13736.0004336032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,1
302,2016.0,75.0,32849.0014223145,4.0,0.0,9.0,4.0,7.0,0.0,3.0,1.43,0.0,3
303,2016.0,120.0,27849.9997610057,0.0,0.0,8.0,1.0,0.0,1.0,1.0,1.43,0.0,3
304,2016.0,123.0,16378.999776862,1.0,0.0,15.0,3.0,0.0,0.0,1.0,1.43,0.0,2
305,2016.0,44.0,22648.9988369783,2.0,0.0,51.0,2.0,0.0,0.0,3.0,1.43,1.0,1
306,2016.0,92.0,14635.0009151865,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.43,0.0,1
307,2016.0,125.0,14089.0001782303,0.0,0.0,12.0,0.0,1.0,0.0,1.0,1.43,1.0,1
308,2016.0,90.0,14892.9996061,0.0,0.0,16.0,1.0,1.0,0.0,0.0,1.43,0.0,2
309,2016.0,57.0,11884.9997604173,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.43,0.0,1
310,2016.0,10.0,11336.9995531447,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,2
311,2016.0,68.0,12282.0007439759,1.0,0.0,6.0,3.0,1.0,0.0,1.0,1.43,0.0,2
312,2016.0,13.0,12216.0005040466,0.0,26.0,8.0,1.0,0.0,0.0,1.0,1.43,0.0,0
313,2016.0,102.0,13182.0004958385,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.43,0.0,0
314,2016.0,25.0,31398.0003618306,1.0,26.0,83.0,2.0,1.0,1.0,1.0,1.43,1.0,3
315,2016.0,65.0,14920.9992242182,0.0,0.0,59.0,1.0,0.0,0.0,1.0,1.43,0.0,3
316,2016.0,140.0,10159.9992853495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,1
317,2016.0,81.0,17222.999681411,1.0,0.0,3.0,1.0,3.0,0.0,4.0,1.43,0.0,2
318,2016.0,43.0,18029.0008883241,0.0,0.0,37.0,3.0,0.0,0.0,1.0,1.43,1.0,2
319,2016.0,77.0,69455.9838419406,0.0,0.0,26.0,11.0,1.0,1.0,3.0,1.43,0.0,3
320,2016.0,136.0,28207.9944166523,2.0,0.0,26.0,1.0,0.0,0.0,4.0,1.43,1.0,3
321,2016.0,1.0,34419.0001577486,1.0,32.0,6.0,2.0,1.0,0.0,0.0,1.43,0.0,3
322,2016.0,35.0,27068.998804794,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.43,0.0,0
323,2016.0,124.0,17646.0040555947,1.0,0.0,16.0,1.0,0.0,0.0,3.0,1.43,1.0,3
324,2016.0,6.0,22668.9988837925,1.0,40.0,5.0,4.0,0.0,0.0,1.0,1.43,1.0,2
325,2016.0,49.0,13485.9983625635,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.43,0.0,0
326,2016.0,33.0,17010.0002004872,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.43,0.0,1
327,2016.0,110.0,11407.9996400729,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.43,1.0,1
328,2016.0,54.0,19245.9996023159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,2
329,2016.0,58.0,9502.000171036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,1
330,2016.0,96.0,11299.9998588653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,1
331,2016.0,78.0,18690.9988032907,2.0,0.0,76.0,3.0,1.0,0.0,11.0,1.43,0.0,3
332,2016.0,15.0,9498.00013024485,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,1
333,2016.0,89.0,10384.000332288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.43,0.0,1
334,2016.0,101.0,11049.9985666129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0
335,2016.0,53.0,16364.000834564,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.43,0.0,0
336,2016.0,95.0,31688.0014224772,0.0,0.0,16.0,1.0,2.0,1.0,2.0,1.43,0.0,3
337,2016.0,109.0,10292.0001493102,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.43,0.0,1
338,2016.0,8.0,11217.0002111206,0.0,53.0,18.0,0.0,0.0,0.0,0.0,1.43,0.0,1
339,2016.0,86.0,15519.0002694901,0.0,0.0,11.0,2.0,2.0,0.0,2.0,1.43,0.0,3
340,2016.0,79.0,7922.00108962334,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.43,0.0,3
341,2016.0,48.0,17382.9985136046,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.43,0.0,0
342,2016.0,115.0,14031.0005363562,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.43,1.0,2
343,2016.0,126.0,25758.0001727646,0.0,0.0,23.0,3.0,1.0,0.0,0.0,1.43,0.0,3
344,2016.0,9.0,15968.0010097401,0.0,37.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,1
345,2016.0,93.0,38068.9985864865,1.0,0.0,24.0,3.0,0.0,0.0,4.0,1.43,0.0,2
346,2016.0,36.0,24601.9977745714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.43,0.0,2
347,2016.0,82.0,32886.9969531378,1.0,0.0,6.0,4.0,8.0,1.0,1.0,1.43,0.0,2
348,2016.0,112.0,6783.99996849342,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.43,1.0,2
349,2016.0,88.0,22979.9979775157,0.0,0.0,9.0,1.0,0.0,0.0,1.0,1.43,0.0,0
350,2016.0,87.0,24721.0000718614,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.43,0.0,0
351,2016.0,134.0,12867.0001165831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,2
352,2016.0,74.0,19395.9993217248,0.0,0.0,4.0,1.0,0.0,0.0,2.0,1.43,0.0,3
353,2016.0,121.0,14289.0001257167,0.0,0.0,32.0,1.0,1.0,0.0,2.0,1.43,1.0,3
354,2016.0,98.0,21508.9997790437,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.43,0.0,1
355,2016.0,107.0,21893.0001510617,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.43,0.0,1
356,2016.0,119.0,28765.9980307633,2.0,0.0,7.0,3.0,0.0,0.0,0.0,1.43,0.0,3
357,2016.0,138.0,23459.9979824402,0.0,0.0,12.0,0.0,0.0,0.0,2.0,1.43,1.0,2
358,2016.0,5.0,9745.9996206198,0.0,33.0,14.0,0.0,0.0,0.0,1.0,1.43,1.0,2
359,2016.0,129.0,29954.9981333306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.43,0.0,0
360,2016.0,128.0,24521.0001342659,0.0,0.0,13.0,1.0,0.0,0.0,1.0,1.43,0.0,2
361,2016.0,32.0,23026.0028059295,1.0,0.0,107.0,0.0,0.0,0.0,1.0,1.43,0.0,2
362,2016.0,11.0,19096.0001279432,0.0,41.0,7.0,0.0,0.0,0.0,0.0,1.43,0.0,1
363,2016.0,117.0,45273.0038570855,0.0,0.0,50.0,1.0,0.0,0.0,2.0,1.43,0.0,0
364,2016.0,42.0,28430.001001958,2.0,0.0,1.0,4.0,0.0,0.0,4.0,1.43,0.0,0
365,2016.0,34.0,16353.9993310296,0.0,0.0,16.0,0.0,1.0,0.0,0.0,1.43,0.0,1
366,2016.0,20.0,12426.9998297416,0.0,40.0,1.0,0.0,0.0,0.0,0.0,1.43,0.0,2
367,2016.0,72.0,11235.9982607673,1.0,0.0,39.0,0.0,2.0,0.0,3.0,1.43,1.0,3
368,2016.0,127.0,30918.0000663372,0.0,0.0,8.0,3.0,0.0,1.0,1.0,1.43,0.0,2
369,2016.0,122.0,22909.0010448516,0.0,0.0,5.0,2.0,0.0,0.0,2.0,1.43,0.0,3
370,2016.0,91.0,11483.999717474,2.0,0.0,30.0,1.0,0.0,0.0,2.0,1.43,1.0,2
371,2016.0,26.0,36152.9973802925,0.0,0.0,4.0,5.0,1.0,0.0,2.0,1.43,1.0,3
372,2016.0,114.0,8215.99919889175,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.43,0.0,0
373,2016.0,76.0,27031.0012036586,1.0,0.0,3.0,8.0,2.0,0.0,4.0,1.43,0.0,3
374,2016.0,24.0,22412.0002851915,2.0,36.0,40.0,1.0,0.0,0.0,3.0,1.43,1.0,3
375,2016.0,51.0,52362.0001742391,1.0,0.0,17.0,0.0,0.0,0.0,0.0,1.43,0.0,0
376,2016.0,37.0,17516.9996027513,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.43,0.0,1
377,2016.0,131.0,47921.0009688239,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.43,0.0,0
378,2016.0,2.0,34035.9994051181,2.0,49.0,103.0,4.0,0.0,1.0,2.0,1.43,1.0,2
379,2016.0,71.0,12088.00149742,0.0,0.0,50.0,1.0,2.0,0.0,3.0,1.43,0.0,3
380,2016.0,99.0,17289.0016137797,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.43,0.0,0
381,2016.0,104.0,30858.0005967073,0.0,0.0,11.0,4.0,1.0,0.0,4.0,1.43,0.0,0
382,2016.0,69.0,7982.99976714953,0.0,0.0,39.0,3.0,1.0,0.0,2.0,1.43,0.0,2
383,2016.0,4.0,10856.0009940803,0.0,54.0,15.0,0.0,0.0,0.0,0.0,1.43,0.0,2
384,2016.0,62.0,22062.0003641874,0.0,0.0,48.0,1.0,0.0,0.0,3.0,1.43,0.0,3
385,2016.0,18.0,11843.0003207968,1.0,29.0,2.0,2.0,0.0,0.0,1.0,1.43,0.0,3
386,2016.0,80.0,14413.9988858429,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.43,0.0,2
387,2016.0,45.0,35883.0007398904,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.43,0.0,1
388,2016.0,23.0,11059.999428859,0.0,28.0,1.0,0.0,0.0,0.0,0.0,1.43,0.0,2
389,2016.0,67.0,8061.00004684206,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.43,0.0,3
390,2016.0,7.0,22774.9977113724,0.0,33.0,1.0,0.0,0.0,0.0,0.0,1.43,0.0,2
391,2016.0,137.0,55211.9990962756,3.0,0.0,26.0,5.0,1.0,0.0,4.0,1.43,1.0,2
392,2016.0,60.0,8117.9995300838,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.43,0.0,2
393,2016.0,52.0,22164.9991118255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.43,0.0,0
394,2016.0,39.0,23859.99685141,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.43,0.0,1
395,2016.0,111.0,22936.9997004102,0.0,0.0,12.0,1.0,0.0,0.0,2.0,1.43,1.0,2
396,2016.0,41.0,9499.99942321432,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.43,0.0,1
397,2016.0,47.0,27908.0004570669,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.43,0.0,1
398,2016.0,113.0,18565.9998293937,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.43,1.0,3
399,2016.0,103.0,15605.0014130751,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.43,0.0,0
400,2016.0,30.0,18328.000309949,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.43,0.0,2
401,2016.0,19.0,10420.9996896183,0.0,62.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,2
402,2016.0,132.0,45180.9977956872,2.0,0.0,228.0,6.0,0.0,0.0,2.0,1.43,0.0,1
403,2016.0,83.0,12273.000625923,0.0,0.0,14.0,1.0,0.0,0.0,0.0,1.43,0.0,2
404,2016.0,29.0,10413.0015292024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,1
405,2016.0,12.0,10815.0012681307,0.0,51.0,0.0,1.0,0.0,0.0,0.0,1.43,0.0,1
406,2016.0,116.0,25320.9999082044,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.43,0.0,0
407,2016.0,105.0,15012.9989725234,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.43,0.0,0
408,2016.0,100.0,12235.9993480322,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.43,0.0,1
409,2016.0,135.0,18001.9997663562,0.0,0.0,26.0,1.0,0.0,0.0,2.0,1.43,1.0,2
410,2016.0,73.0,21425.997554791,9.0,0.0,36.0,6.0,2.0,1.0,6.0,1.43,0.0,3
411,2016.0,84.0,16268.9996569363,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.43,0.0,2
412,2016.0,64.0,12955.9999966919,0.0,0.0,49.0,0.0,0.0,0.0,0.0,1.43,0.0,2
413,2016.0,50.0,16614.0014990576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.43,0.0,1
414,2016.0,130.0,27383.9998076458,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.43,0.0,1
415,2016.0,46.0,16287.0004417823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0
416,2016.0,94.0,14798.9986510016,0.0,0.0,21.0,3.0,1.0,0.0,0.0,1.43,0.0,1
417,2016.0,56.0,17265.0013031004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0
418,2016.0,108.0,14723.0006983544,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.43,0.0,2
419,2016.0,17.0,35223.0000468837,0.0,44.0,3.0,0.0,1.0,0.0,0.0,1.43,0.0,2
420,2017.0,97.0,13215.000434761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0
421,2017.0,27.0,28981.9965882574,1.0,0.0,4.0,8.0,2.0,0.0,1.0,1.6,1.0,3
422,2017.0,38.0,17053.999817506,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.6,0.0,2
423,2017.0,31.0,15797.0027304342,1.0,0.0,48.0,4.0,0.0,0.0,0.0,1.6,0.0,3
424,2017.0,16.0,26165.9990638906,0.0,46.0,0.0,1.0,0.0,0.0,1.0,1.6,0.0,1
425,2017.0,118.0,28650.9992089223,1.0,0.0,15.0,3.0,0.0,0.0,0.0,1.6,0.0,1
426,2017.0,63.0,22502.9990305336,0.0,0.0,26.0,0.0,0.0,0.0,0.0,1.6,0.0,2
427,2017.0,3.0,10741.0005967073,0.0,60.0,30.0,1.0,0.0,0.0,1.0,1.6,1.0,2
428,2017.0,55.0,22197.9991588515,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.6,1.0,0
429,2017.0,59.0,17889.0009566429,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.6,0.0,0
430,2017.0,106.0,15104.0022137083,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.6,0.0,1
431,2017.0,14.0,46902.0001425567,2.0,57.0,5.0,3.0,1.0,0.0,0.0,1.6,0.0,2
432,2017.0,66.0,10072.999824375,2.0,0.0,10.0,2.0,0.0,0.0,2.0,1.6,0.0,3
433,2017.0,28.0,10348.000330887,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.6,1.0,1
434,2017.0,139.0,17434.9990544626,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.6,1.0,2
435,2017.0,85.0,23091.0004181922,2.0,0.0,10.0,1.0,0.0,1.0,2.0,1.6,1.0,3
436,2017.0,70.0,29222.9987803424,0.0,0.0,85.0,2.0,0.0,0.0,1.0,1.6,0.0,3
437,2017.0,40.0,18730.999559402,0.0,0.0,19.0,1.0,0.0,0.0,0.0,1.6,0.0,1
438,2017.0,61.0,16320.9996083326,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.6,1.0,2
439,2017.0,21.0,12960.00053784,0.0,36.0,12.0,1.0,0.0,0.0,3.0,1.6,1.0,3
440,2017.0,22.0,16223.9991192202,0.0,38.0,6.0,1.0,0.0,0.0,0.0,1.6,1.0,3
441,2017.0,133.0,13962.0004236571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1
442,2017.0,75.0,34383.9980204747,4.0,0.0,9.0,4.0,7.0,0.0,3.0,1.6,0.0,3
443,2017.0,120.0,28186.0001556814,0.0,0.0,8.0,1.0,0.0,1.0,1.0,1.6,0.0,3
444,2017.0,123.0,16703.00020113,1.0,0.0,15.0,3.0,0.0,0.0,1.0,1.6,0.0,3
445,2017.0,44.0,22836.0007982609,2.0,0.0,51.0,2.0,0.0,0.0,3.0,1.6,1.0,0
446,2017.0,92.0,14759.9988406692,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.6,0.0,2
447,2017.0,125.0,14156.0008035529,0.0,0.0,12.0,0.0,1.0,0.0,1.0,1.6,1.0,1
448,2017.0,90.0,15062.0014794043,0.0,0.0,16.0,1.0,1.0,0.0,0.0,1.6,0.0,2
449,2017.0,57.0,11993.9999295712,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6,0.0,1
450,2017.0,10.0,11575.9992336975,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1
451,2017.0,68.0,12359.0006664515,1.0,0.0,6.0,3.0,1.0,0.0,1.0,1.6,0.0,2
452,2017.0,13.0,12421.0010951346,0.0,26.0,8.0,1.0,0.0,0.0,1.0,1.6,0.0,0
453,2017.0,102.0,13278.9999752853,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.6,0.0,1
454,2017.0,25.0,31781.0012168327,1.0,26.0,83.0,2.0,1.0,1.0,1.0,1.6,1.0,2
455,2017.0,65.0,15052.0000428453,0.0,0.0,59.0,1.0,0.0,0.0,1.0,1.6,0.0,2
456,2017.0,140.0,10281.000487283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1
457,2017.0,81.0,17480.0005220841,1.0,0.0,3.0,1.0,3.0,0.0,4.0,1.6,0.0,3
458,2017.0,43.0,18256.9996576844,0.0,0.0,37.0,3.0,0.0,0.0,1.0,1.6,1.0,1
459,2017.0,77.0,73848.987502589,0.0,0.0,26.0,11.0,1.0,1.0,3.0,1.6,0.0,3
460,2017.0,136.0,28558.0006448555,2.0,0.0,26.0,1.0,0.0,0.0,4.0,1.6,1.0,3
461,2017.0,1.0,35085.0011550795,1.0,32.0,6.0,2.0,1.0,0.0,0.0,1.6,0.0,3
462,2017.0,35.0,27339.9990670528,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.6,0.0,0
463,2017.0,124.0,17830.9996126896,1.0,0.0,16.0,1.0,0.0,0.0,3.0,1.6,1.0,3
464,2017.0,6.0,22810.0004317794,1.0,40.0,5.0,4.0,0.0,0.0,1.0,1.6,1.0,1
465,2017.0,49.0,13616.0013533297,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.6,0.0,0
466,2017.0,33.0,17432.9986877935,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.6,0.0,2
467,2017.0,110.0,11567.9995812574,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.6,1.0,2
468,2017.0,54.0,19466.0002252791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,2
469,2017.0,58.0,9587.00016116581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1
470,2017.0,96.0,11544.0009612757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1
471,2017.0,78.0,19296.0009246684,2.0,0.0,76.0,3.0,1.0,0.0,11.0,1.6,0.0,3
472,2017.0,15.0,9695.00018059846,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,2
473,2017.0,89.0,10480.9992584693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6,0.0,1
474,2017.0,101.0,11395.0005148743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1
475,2017.0,53.0,17859.9998477008,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.6,0.0,1
476,2017.0,95.0,32407.0001714748,0.0,0.0,16.0,1.0,2.0,1.0,2.0,1.6,0.0,3
477,2017.0,109.0,10398.0000150418,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6,0.0,1
478,2017.0,8.0,11482.9999935295,0.0,53.0,18.0,0.0,0.0,0.0,0.0,1.6,0.0,1
479,2017.0,86.0,15649.9992435834,0.0,0.0,11.0,2.0,2.0,0.0,2.0,1.6,0.0,3
480,2017.0,79.0,8041.99984656526,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.6,0.0,3
481,2017.0,48.0,17622.0012945393,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.6,0.0,1
482,2017.0,115.0,14190.9995004768,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.6,1.0,2
483,2017.0,126.0,26054.9998931291,0.0,0.0,23.0,3.0,1.0,0.0,0.0,1.6,0.0,2
484,2017.0,9.0,16365.9989051771,0.0,37.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0
485,2017.0,93.0,38608.0012776727,1.0,0.0,24.0,3.0,0.0,0.0,4.0,1.6,0.0,2
486,2017.0,36.0,24962.0005545724,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,0.0,2
